STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2018,,80.1975387194,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2017,,79.979501148,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2016,,80.0577271726,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2015,,80.0728861988,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2014,,80.2220013382,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2013,,80.1322215913,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2012,,80.0545623236,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2011,,80.5510945968,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2010,,80.8330500738,,A,Normal value,0,Units,2,Two,,
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2023,,45485,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2022,,46375,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2021,,48641,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2020,,47039,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2019,,45273,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2018,,43982,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2017,,43399,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2016,,43069,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2015,,42716,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2014,,42674,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2013,,42081,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2012,,41572,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2011,,42084,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2010,,41406,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2009,,39776,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2008,,40098,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2007,,38144,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2006,,36716,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2005,,35425,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2004,,35102,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,70736.187,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,70422.098,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,71109.992,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,72716.686,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,71915.394,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,70501.846,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,69832.234,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,69579.169,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,69806.581,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,69464.852,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,69877.669,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,69189.387,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,69392.868,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,68914.944,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,66705.582,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,64406.029,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,64995.647,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,64500.872,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2006,,62769.154,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,62347.376,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2004,,61629.11,,A,Normal value,0,Units,2,Two,2024,"
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,80.266,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,80.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,79.578,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,77.851,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,76.129,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,77.598,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,76.917,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,76.38,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,75.888,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,75.475,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,75.057,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2006,,74.309,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,73.679,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2004,,72.397,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,75.58,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,75.05,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,75.336,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,75.589,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,75.798,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,75.444,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,74.893,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,0.940274806,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,1.343368105,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,1.013312533,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,0.98445803,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,0.807027429,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,0.8373365755,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUS,Australia,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,0.7322524778,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUT,Austria,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2008,,91.452772301,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUT,Austria,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2006,,91.6049182182,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUT,Austria,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,82.3333333333,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUT,Austria,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,82.3333333333,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,AUT,Austria,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,82.3333333333,,A,Normal value,0,Units,2,Two,,
