Reference area,TIME_PERIOD,life_exp_norm,diff_ends_norm,earnings_norm,disp_income_norm,employment_norm,long_unemp_norm,safe_norm,housing_cost_norm,life_sat_norm,support_norm,reading_norm,L1_phys,L2_safety,L3_belonging,L4_esteem,L5_self_act,wellbeing_index
Australia,2006,0.84,,0.7128192333333334,0.6679,0.74309,0.9110415862340878,0.63,0.22769989094279064,,0.961853591889,0.6515731663636002,0.84,0.6487584517517019,0.961853591889,,0.6515731663636002,
Australia,2007,0.8519999999999999,,0.7416812,0.7036,0.7505700000000001,0.9179315980160685,0.63,0.2222642996299884,,0.961853591889,0.6542496512852003,0.8519999999999999,0.6610078496076762,0.961853591889,,0.6542496512852003,
Australia,2008,0.8560000000000002,,0.7499274499999999,0.75245,0.7547499999999999,0.9200230033244894,0.635,0.19082986195532514,,0.947713258923,0.6569261362068001,0.8560000000000002,0.6671633858799689,0.947713258923,,0.6569261362068001,
Australia,2009,0.86,,0.7401004833333333,0.7444,0.74893,0.9165814998046593,0.635,0.25226456220283,,0.947713258923,0.6596026211284002,0.86,0.6728794242234705,0.947713258923,,0.6596026211284002,
Australia,2010,0.8680000000000001,,0.7784263666666665,0.78515,0.75444,0.8981773174260065,0.635,0.22915370103069577,,0.947713258923,0.6554737442665337,0.8680000000000001,0.6800578975205614,0.947713258923,,0.6554737442665337,
Australia,2011,0.8760000000000002,,0.8152490666666667,0.8021,0.75798,0.8987555768996647,0.653333333333,0.25980381337033087,,0.944150057251,0.6513448674046667,0.8760000000000002,0.6978702983782771,0.944150057251,,0.6513448674046667,
Australia,2012,0.88,,0.8232144666666668,0.7893,0.75589,0.895296979475552,0.653333333333,0.31377960456886367,,0.944150057251,0.6472159905428,0.88,0.7051357306740137,0.944150057251,,0.6472159905428,
Australia,2013,0.8839999999999998,,0.8198231166666667,0.802025,0.75336,0.8836296717132184,0.653333333333,0.3053376147038509,,0.944150057251,0.6353447401066664,0.8839999999999998,0.7029181227361226,0.944150057251,,0.6353447401066664,
Australia,2014,0.8919999999999999,,0.8312944833333332,0.81685,0.7505,0.8535193233241495,0.636666666667,0.2955780620340893,,0.9356287953679999,0.6234734896705332,0.8919999999999999,0.697401422559762,0.9356287953679999,,0.6234734896705332,
Australia,2015,0.8960000000000002,,0.8244142,0.8179,0.7558,0.8421474763370145,0.636666666667,0.3117876984730732,,0.9356287953679999,0.6116022392344,0.8960000000000002,0.6981193402461813,0.9356287953679999,,0.6116022392344,
Australia,2016,0.8960000000000002,,0.8301096833333335,0.826725,0.75888,0.8497381108857293,0.636666666667,0.313435568062036,,0.9356287953679999,0.6112437918849335,0.8960000000000002,0.7025925048246832,0.9356287953679999,,0.6112437918849335,
Australia,2017,0.9,,0.8263194833333333,0.834975,0.7637999999999999,0.8539936016643532,0.636666666667,0.32193916752172325,,0.94095000821,0.6108853445354666,0.9,0.7062823198644016,0.94095000821,,0.6108853445354666,
Australia,2018,0.9119999999999999,,0.8305372333333333,0.84955,0.76917,0.855735412564028,0.636666666667,0.29823728334916855,,0.94095000821,0.6105268971860001,0.9119999999999999,0.706649432652255,0.94095000821,,0.6105268971860001,
Australia,2019,0.9160000000000003,,0.8416974333333335,0.881825,0.77598,0.8681796509191994,0.636666666667,0.24825497887121184,0.75,0.94095000821,0.6059451728895001,0.9160000000000003,0.7087672882984575,0.94095000821,0.75,0.6059451728895001,0.8244574375477745
Australia,2020,0.9280000000000002,,0.8652565666666666,0.925975,0.76129,0.8601136396504765,0.6766666666669999,0.20693079158546357,0.72,0.929694706655,0.6013634485930004,0.9280000000000002,0.7160387774282677,0.929694706655,0.72,0.6013634485930004,0.824257711575507
Australia,2021,0.9319999999999999,,0.8786114333333334,0.966025,0.77851,0.8372093170151417,0.6766666666669999,0.14000667887549545,,0.929694706655,0.5967817242965,0.9319999999999999,0.7128381826484951,0.929694706655,,0.5967817242965,
Australia,2022,0.9280000000000002,,0.8518332,0.909375,0.79578,0.9040515261910248,0.6766666666669999,0.2074543059783096,,0.929694706655,0.5922000000000001,0.9280000000000002,0.7241934498060557,0.929694706655,,0.5922000000000001,
Australia,2023,0.92,,0.8403683,0.887125,0.8009999999999999,0.9289857795541987,0.67,0.268177442746213,,0.893636183725,,0.92,0.7326094203834019,0.893636183725,,,
Austria,2006,0.8039999999999998,0.922,0.8275271666666667,0.87965,0.7209,0.8392772292985269,0.75,0.2609296166976941,,0.9160491821819999,0.5607759095264,0.863,0.7130473354438145,0.9160491821819999,,0.5607759095264,
Austria,2007,0.8119999999999998,0.891,0.8343196666666666,0.905125,0.7336,0.8559827089844685,0.7616666666665001,0.21987713488500193,,0.915288452596,0.5342287824861333,0.8514999999999999,0.7184285295337728,0.915288452596,,0.5342287824861333,
Austria,2008,0.8239999999999997,0.86,0.8536336166666668,0.9167,0.7434000000000001,0.8946004754053433,0.773333333333,0.24074328057044803,,0.91452772301,0.5076816554458664,0.8419999999999999,0.7370684509959097,0.91452772301,,0.5076816554458664,
Austria,2009,0.82,0.846,0.87392305,0.923175,0.74041,0.8767348871523916,0.773333333333,0.2444887364745204,,0.91452772301,0.4811345284055999,0.833,0.7386775011599852,0.91452772301,,0.4811345284055999,
Austria,2010,0.8280000000000001,0.856,0.8683957499999999,0.9088,0.74646,0.8673017088433899,0.773333333333,0.30014007031355916,,0.91452772301,0.5069021324914663,0.8420000000000001,0.7440718104149915,0.91452772301,,0.5069021324914663,
Austria,2011,0.8439999999999998,0.856,0.8554607166666666,0.88955,0.7474500000000001,0.8709816854266315,0.83,0.3533367800871119,,0.9395890302719999,0.5326697365773334,0.8499999999999999,0.7577965303634017,0.9395890302719999,,0.5326697365773334,
Austria,2012,0.8439999999999998,0.86,0.8621973833333332,0.90855,0.75155,0.8692129709341012,0.83,0.34020200825338365,,0.9395890302719999,0.5584373406632,0.8519999999999999,0.7602853937534696,0.9395890302719999,,0.5584373406632,
Austria,2013,0.8519999999999999,0.86,0.8626961999999999,0.878975,0.7526999999999999,0.8568975542651859,0.83,0.4059509055163625,0.78100056064,0.9395890302719999,0.5521123566291999,0.8559999999999999,0.7645366099635913,0.9395890302719999,0.78100056064,0.5521123566291999,0.8165410143524338
Austria,2014,0.8639999999999998,0.851,0.8672321333333334,0.878275,0.75027,0.8306119422195888,0.8066666666669999,0.40036018491560954,,0.915153156883,0.5457873725951999,0.8574999999999999,0.7555693211892555,0.915153156883,,0.5457873725951999,
Austria,2015,0.8519999999999999,0.866,0.8759797666666665,0.87555,0.7515900000000001,0.8128426310390215,0.8066666666669999,0.4055297490199904,,0.915153156883,0.5394623885612,0.859,0.7546931355654465,0.915153156883,,0.5394623885612,
Austria,2016,0.8719999999999999,0.872,0.8875629500000001,0.88965,0.75744,0.780246290054421,0.8066666666669999,0.3952565324153685,,0.915153156883,0.5388316836646664,0.8719999999999999,0.7528037398561316,0.915153156883,,0.5388316836646664,
